70.4	0.37269	0.62731	1
70.6	0.372974	0.627026	1
70.8	0.372242	0.627758	1
71	0.371763	0.628237	1
71.2	0.373326	0.626674	1
71.4	0.37887	0.62113	1
71.6	0.389975	0.610025	1
71.8	0.407312	0.592688	1
72	0.430238	0.569762	1
72.2	0.456739	0.543261	1
72.4	0.483826	0.516174	1
72.6	0.508289	0.491711	1
72.8	0.527548	0.472452	1
73	0.540276	0.459724	1
73.2	0.546604	0.453396	1
73.4	0.547912	0.452088	1
73.6	0.546371	0.453629	1
73.8	0.544421	0.455579	1
74	0.54432	0.45568	1
74.2	0.547785	0.452215	1
74.4	0.555717	0.444283	1
74.6	0.568003	0.431997	1
74.8	0.583445	0.416555	1
75	0.599921	0.400079	1
75.2	0.614819	0.385181	1
75.4	0.625687	0.374313	1
75.6	0.630915	0.369085	1
75.8	0.630171	0.369829	1
76	0.624451	0.375549	1
76.2	0.615704	0.384296	1
76.4	0.606239	0.393761	1
76.6	0.598116	0.401884	1
76.8	0.592706	0.407294	1
77	0.590465	0.409535	1
77.2	0.590902	0.409098	1
77.4	0.592689	0.407311	1
77.6	0.593896	0.406104	1
77.8	0.59237	0.40763	1
78	0.586224	0.413776	1
78.2	0.574377	0.425623	1
78.4	0.556955	0.443045	1
78.6	0.535378	0.464622	1
78.8	0.512038	0.487962	1
79	0.489659	0.510341	1
79.2	0.470576	0.529424	1
79.4	0.45619	0.54381	1
79.6	0.446781	0.553219	1
79.8	0.441635	0.558365	1
80	0.439388	0.560612	1
80.2	0.438423	0.561577	1
80.4	0.437209	0.562791	1
80.6	0.434567	0.565433	1
80.8	0.429857	0.570143	1
81	0.423075	0.576925	1
81.2	0.414842	0.585158	1
81.4	0.406254	0.593746	1
81.6	0.398583	0.601417	1
81.8	0.392903	0.607097	1
82	0.389777	0.610223	1
82.2	0.389102	0.610898	1
82.4	0.390191	0.609809	1
82.6	0.392039	0.607961	1
82.8	0.393661	0.606339	1
83	0.394398	0.605602	1
83.2	0.394126	0.605874	1
83.4	0.393328	0.606672	1
83.6	0.393047	0.606953	1
83.8	0.39471	0.60529	1
84	0.399811	0.600189	1
84.2	0.409497	0.590503	1
84.4	0.424129	0.575871	1
84.6	0.442998	0.557002	1
84.8	0.464331	0.535669	1
85	0.485664	0.514336	1
85.2	0.504471	0.495529	1
85.4	0.518829	0.481171	1
85.6	0.527871	0.472129	1
85.8	0.531892	0.468108	1
86	0.532141	0.467859	1
86.2	0.530443	0.469557	1
86.4	0.528788	0.471212	1
86.6	0.528986	0.471014	1
86.8	0.532386	0.467614	1
87	0.539652	0.460348	1
87.2	0.550596	0.449404	1
87.4	0.564128	0.435872	1
87.6	0.578402	0.421598	1
87.8	0.591195	0.408805	1
88	0.600465	0.399535	1
88.2	0.604916	0.395084	1
88.4	0.604342	0.395658	1
88.6	0.599634	0.400366	1
88.8	0.592455	0.407545	1
89	0.584737	0.415263	1
89.2	0.57818	0.42182	1
89.4	0.573909	0.426091	1
89.6	0.572292	0.427708	1
89.8	0.572923	0.427077	1
90	0.574708	0.425292	1
90.2	0.576065	0.423935	1
90.4	0.575227	0.424773	1
90.6	0.570653	0.429347	1
90.8	0.561462	0.438538	1
91	0.547756	0.452244	1
91.2	0.53068	0.46932	1
91.4	0.512152	0.487848	1
91.6	0.494346	0.505654	1
91.8	0.479112	0.520888	1
92	0.467566	0.532434	1
92.2	0.459933	0.540067	1
92.4	0.455668	0.544332	1
92.6	0.453715	0.546285	1
92.8	0.452813	0.547187	1
93	0.451762	0.548238	1
93.2	0.449624	0.550376	1
93.4	0.445871	0.554129	1
93.6	0.440468	0.559532	1
93.8	0.433867	0.566133	1
94	0.426888	0.573112	1
94.2	0.4205	0.5795	1
94.4	0.41553	0.58447	1
94.6	0.41242	0.58758	1
94.8	0.411119	0.588881	1
95	0.411138	0.588862	1
95.2	0.411755	0.588245	1
95.4	0.412269	0.587731	1
95.6	0.412232	0.587768	1
95.8	0.411611	0.588389	1
96	0.410837	0.589163	1
96.2	0.410768	0.589232	1
96.4	0.412532	0.587468	1
96.6	0.417261	0.582739	1
96.8	0.425754	0.574246	1
97	0.438137	0.561863	1
97.2	0.453669	0.546331	1
97.4	0.470797	0.529203	1
97.6	0.487498	0.512502	1
97.8	0.501803	0.498197	1
98	0.51231	0.48769	1
98.2	0.518501	0.481499	1
98.4	0.520777	0.479223	1
98.6	0.520265	0.479735	1
98.8	0.5185	0.4815	1
99	0.517112	0.482888	1
99.2	0.517551	0.482449	1
99.4	0.520872	0.479128	1
99.6	0.52755	0.47245	1
99.8	0.537339	0.462661	1
